param,sensitivity,boot_mean,ci_low,ci_high
P1,0.8043928060417321,0.8045317096288922,0.7924130989345584,0.81675486831262
P2,0.11844602946948568,0.1183425840385849,0.1078307741916269,0.12914502902759814
P3,0.0006175072441540634,0.0006278012669807655,0.00024158427428910647,0.0012401762762166777
P4,0.0005929995284480417,0.0006063867800633735,0.0002943030909353531,0.001019132526963975
P5,0.0005974808991608587,0.0005916170504920476,0.00038802677177269596,0.0008554327507322562
P6,0.0018326732532206991,0.0018170991553869064,0.0013397403516337148,0.0025410691948269735
P7,0.030444268966682213,0.0304345006891074,0.028729561594683446,0.03251316183849606
P8,0.030775473133744728,0.030789182152140118,0.03002459232967053,0.031552916392263465
P9,0.006038869385975903,0.00605027408224006,0.005361696975677052,0.006845240716887195
P10,0.006261892077395615,0.006208845156112164,0.005034690782420306,0.007953238014235142
