eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.2159403834239653,0.21591442772676242,0.21264334338429425,0.21941812552006637
2,0.025994274982481688,0.025966434033103343,0.023224152124064982,0.02882604793018007
3,0.004615338908137545,0.005070296435247762,0.0013733346394865288,0.011657792881192716
4,0.001620058886113238,0.0018036951361018207,0.0007875756244078411,0.003157087739436778
5,0.001354994977725732,0.0011003835313023297,0.0005512629159333336,0.0021543445427052283
6,0.0007278362760617061,0.000695860683002852,0.0003886658119978159,0.0011384851505552396
7,0.0005735763185786044,0.0005162297680886314,0.00027146020517152154,0.0007660149516683767
8,0.0005209524749941614,0.0003688925903655616,0.00015857937279710623,0.0005991585443969188
9,0.0004340843387844301,0.0002255712020940449,8.960064388557991e-05,0.0004674892225494734
10,0.0001965622981548174,0.00011583181795863501,5.7163105005303675e-05,0.0002165980439068842
