eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,0.40429450944927736,0.40420894559174647,0.3973197882657275,0.4106327058104199
2,0.00787201592097395,0.007982618352746511,0.007190779381728847,0.009071409968226732
3,0.0025325130271879955,0.0026434068763071957,0.0008587061033138186,0.005743843119905576
4,0.0008842431685187921,0.0009797266321585,0.0005289425964462118,0.0015741119618826037
5,0.0006740290998476705,0.0006520656902902481,0.0004003341707354348,0.0010596685048787976
6,0.0005565227907693552,0.00046526692822533827,0.0002727279566166781,0.000692492596139687
7,0.0003426896285062514,0.00032914243653042475,0.00018464826834441734,0.00048354478656628176
8,0.00030710966459608077,0.00023912463392118191,8.690541626887052e-05,0.00036505611617493946
9,0.00024056552601225492,0.000155597556388717,5.724166972983101e-05,0.00028741420796714535
10,0.00017671781321946305,8.384253079054917e-05,2.69640676633152e-05,0.00020826608318364387
