param,w1,w1_mean,ci_low,ci_high
P1,-0.9287278907939616,-0.9287075239304755,-0.9338728148368881,-0.9236714704708461
P2,-0.2728872621811871,-0.27274152203474095,-0.2866480294229342,-0.2577706622525064
P3,-0.002813938728208216,-0.002787417392417049,-0.004244164431506072,-0.0011395346577345632
P4,0.0008876403279402711,0.0009108500615541368,-0.0008471193940685259,0.0026049286313030713
P5,0.006923256138887717,0.006898479927292529,0.005412860344690966,0.008431466532159537
P6,0.031881520417977344,0.03180686499537783,0.03002206141966051,0.03389190290250772
P7,-0.1736130376916774,-0.1737291137589026,-0.17706407419440262,-0.16987214191889421
P8,-0.17738245469256006,-0.17738191446708385,-0.18001351281865433,-0.1745322652022659
P9,-0.012016198565236507,-0.01197375248096342,-0.017153997878831415,-0.006769012968736723
P10,0.013174479388649058,0.013094374818957354,0.0077479472823994726,0.0185396579810958
