param,sensitivity,boot_mean,ci_low,ci_high
P1,0.29194891936291917,0.29287242406708464,0.2673984552257067,0.31736344980164116
P2,0.6006938792262481,0.6018619529456373,0.5514340548978983,0.6426583227819744
P3,0.006679780622913214,0.006766029872715008,0.0019502157666090245,0.014000451465219855
P4,0.006732506097743813,0.006876064576904614,0.0029235416920898173,0.011938076631845478
P5,0.0064548063260504995,0.006347105333426316,0.003971318026911487,0.009299672768843638
P6,0.010439989814476596,0.010159317033961893,0.004067462916599203,0.01807060319211185
P7,0.026470608127483437,0.025401808197666693,0.006597116007993379,0.052219517366735684
P8,0.011465810070008128,0.011490333276523648,0.00632451053776363,0.019039420118954056
P9,0.01692958350395011,0.017066794858872632,0.011242017463387034,0.024854176762253107
P10,0.022184116848207393,0.021158169837207443,0.010145050457136862,0.04130434180238866
