param,w1,w1_mean,ci_low,ci_high
P1,0.8471014588191998,0.8471553294690068,0.8399054164768804,0.8537347723471151
P2,0.2393338461122353,0.23938620830979945,0.22839343309761054,0.25071093258095967
P3,0.014181671590019334,0.014316561238250545,0.009759239577717543,0.02093126594390026
P4,0.010890517635314005,0.010903860933920975,0.006418788492354177,0.015396103271820477
P5,-0.010410539979719753,-0.010545011604639333,-0.01576164906992122,-0.005263944821869785
P6,-0.05674148339289898,-0.056988774864663326,-0.06310098603849054,-0.04877123891429798
P7,0.3235595356967653,0.32300188321250317,0.30945659990787,0.3366977738635628
P8,0.33954584820496314,0.33955633411949765,0.33357363617794183,0.3461350616203527
P9,0.03289032747387522,0.032847842156692834,0.023102578769760195,0.04157569489524654
P10,-0.020659145502339903,-0.020954864408880416,-0.031011443439479973,-0.007382470859540297
