param,w1,w1_mean,ci_low,ci_high
P1,0.32380809397081006,0.3240101406885603,0.309188936112401,0.3393939935659893
P2,0.855009839806565,0.8549332863564517,0.8479109741952581,0.8612068364424118
P3,0.03046388405581686,0.03052378081083805,0.027916417779869803,0.03394728039938836
P4,0.006571668244043243,0.006535408006239494,0.0032044131006164324,0.009906319781042124
P5,-0.014545664607877581,-0.014630705275430566,-0.01802345383045448,-0.011296950914985216
P6,-0.05190051463135719,-0.0520803069047644,-0.05624029589976006,-0.047123817320606706
P7,0.27877861009814264,0.2784659391744914,0.2718684538308285,0.28581199576826094
P8,0.28690574607805625,0.2869392424191941,0.28289153974553755,0.2912468017177079
P9,-0.001269490570418543,-0.0012927991460548705,-0.009223716433422926,0.006962521709855192
P10,0.013999467583298227,0.013861962160432421,0.005921772849303506,0.023096178986780548
